Episode,disturbance_level,Steps,Returns
450,1.5,71,-1605.4818190142807
451,1.5,89,-1789.9197239766143
452,1.5,74,-1546.16227595195
453,1.5,104,-1869.8118615369226
454,1.5,57,-1452.090815160067
455,1.5,57,-1469.1064093071943
456,1.5,29,-220.33499689307212
457,1.5,64,-1489.990278022911
458,1.5,71,-1636.4312243678316
459,1.5,82,-1829.9950534122654
460,1.5,66,-1569.1541508148357
461,1.5,66,-1609.6014582826645
462,1.5,68,-1480.996141618204
463,1.5,69,-1637.0258290476831
464,1.5,83,-1645.192204007125
465,1.5,87,-1647.2325552206335
466,1.5,57,-1469.8876144004246
467,1.5,57,-1520.5334904259757
468,1.5,75,-1494.9019500536615
469,1.5,80,-1590.8689574211614
470,1.5,85,-1611.0303268332734
471,1.5,69,-1564.100849684741
472,1.5,63,-1571.3632029799
473,1.5,82,-1703.0500126376064
474,1.5,83,-1702.5911867149553
475,1.5,57,-1411.7106069344084
476,1.5,73,-1482.618503750052
477,1.5,66,-1706.3584700681986
478,1.5,72,-1527.0227104638793
479,1.5,73,-1548.036517767363
480,1.5,58,-1513.1420170081421
481,1.5,64,-1526.788316739563
482,1.5,74,-1608.374273873053
483,1.5,60,-1557.1091645748
484,1.5,55,-1453.70248096882
485,1.5,80,-1614.0450692746977
486,1.5,60,-1429.1972963547912
487,1.5,61,-1642.1892641651648
488,1.5,72,-1611.8623613234304
489,1.5,69,-1456.3530425578292
490,1.5,80,-1726.2968158789702
491,1.5,79,-1605.2568770632693
492,1.5,79,-1679.9006536950417
493,1.5,103,-1913.7157751420339
494,1.5,67,-1558.919861359324
495,1.5,86,-1804.210259890674
496,1.5,71,-1641.9858773320143
497,1.5,88,-1688.4618896020024
498,1.5,71,-1709.256448930549
499,1.5,46,-1392.4276114254842
500,1.5,89,-1860.46261756232
501,1.5,78,-1600.06173281351
502,1.5,72,-1608.0901456852307
503,1.5,82,-1599.9947414326716
504,1.5,59,-1492.3529015909644
505,1.5,44,-1436.9857466204385
506,1.5,83,-1669.4042653294814
507,1.5,69,-1540.4790453976354
508,1.5,84,-1656.027280444201
509,1.5,58,-1458.721495514169
510,1.5,78,-1572.1196310848677
511,1.5,73,-1480.0625861570315
512,1.5,95,-1589.42056820166
513,1.5,76,-1593.2223273188288
514,1.5,72,-1583.3184644563296
515,1.5,67,-1620.3101686605926
516,1.5,71,-1645.0972712419984
517,1.5,38,-1360.238451997466
518,1.5,85,-1560.7022929579944
519,1.5,77,-1601.7828198124162
520,1.5,61,-1447.7852247864944
521,1.5,74,-1648.824218086937
522,1.5,78,-1650.1590332322496
523,1.5,67,-1545.264570029859
524,1.5,79,-1631.3248647779212
525,1.5,53,-1527.1660268171843
526,1.5,54,-1505.2763611600317
527,1.5,59,-1450.5940397167242
528,1.5,75,-1667.0371631376547
529,1.5,72,-1613.5234506710938
530,1.5,96,-1698.2746355094728
531,1.5,73,-1484.089454856682
532,1.5,97,-1788.8374243497278
533,1.5,61,-1635.6316447029074
534,1.5,59,-1532.3556627271578
535,1.5,61,-1455.8056237313842
536,1.5,84,-1690.8348038521394
537,1.5,107,-1673.574154665113
538,1.5,80,-1589.78783430133
539,1.5,59,-1432.349091445015
540,1.5,71,-1511.9184728800685
541,1.5,47,-1468.034049741567
542,1.5,62,-1621.5477374424886
543,1.5,69,-1496.0107785657044
544,1.5,64,-1607.5214005810499
545,1.5,60,-1608.7183723449962
546,1.5,74,-1563.473154383944
547,1.5,54,-1529.3562335410245
548,1.5,63,-1631.3494526893528
549,1.5,82,-1614.9150401271784
